id,oai_identifier,oai_datestamp,auth_name,auth_date,auth_activity,auth_occupation,auth_biography,auth_datestamp,nkp_aut_url,cover,ts,harvest_max_eshop,harvest_last_time,viafID
jo20000082749,oai:aleph-nkp.cz:AUT10-000082749,2013-03-05T14:25:04Z,"Marvanová, Hana,",1962-,NULL,NULL,"Narozena 26. 11. 1962 v Rýmařově. JUDr., právnička a politička.",20130305152335.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000082749&local_base=AUT,1387079,"2016-03-06 09:59:12",7039,"2016-08-10 23:54:06",84120785
jo20010090091,oai:aleph-nkp.cz:AUT10-000090091,2012-06-30T22:29:21Z,"Munzarová, Barbora,",1971-,NULL,NULL,"Narozena 28.12.1971 v Praze. Mgr., herečka.",20010802000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000090091&local_base=AUT,1387079,"2016-03-05 22:12:47",7039,"2016-08-11 00:31:25",84128663
jo20010092695,oai:aleph-nkp.cz:AUT10-000092695,2012-06-30T22:29:31Z,"Norisová, Zuzana,",1979-,NULL,NULL,"Narozena 1979 v Malackách (Slovensko), působí i v Česku.Muzikálová herečka a zpěvačka.",20011018000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000092695&local_base=AUT,1387079,"2016-03-05 22:14:02",7039,"2016-08-11 00:37:16",84129729
jo20010092696,oai:aleph-nkp.cz:AUT10-000092696,2012-06-30T22:29:31Z,"Veselá, Anna,",1977-,NULL,NULL,"Narozena 1977 ve Frýdlantě v Čechách. Herečka.",20011018000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000092696&local_base=AUT,1387079,"2016-03-05 22:14:03",7039,"2016-08-11 00:37:17",84129738
jo2002105408,oai:aleph-nkp.cz:AUT10-000105408,2012-06-30T22:27:21Z,"Míková, Taťána,",1965-,NULL,NULL,"Narozena 30.4.1965 v Praze. RNDr., klimatoložka a meteoroložka, moderátorka zpráv o počasí, práce z oboru.",20020328000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000105408&local_base=AUT,1387079,"2016-03-05 21:54:57",7039,"2016-08-11 01:11:10",84136392
jo2002111929,oai:aleph-nkp.cz:AUT10-000111929,2012-06-30T22:27:44Z,"Mallotová, Helena,",1944-,NULL,NULL,"Narozena 26.10.1944. Mgr., absolventka germanistiky, cizojazyčná redaktorka, překladatelka, poslankyně PSP ČR.",20020618161934,http://aleph.nkp.cz/F/?func=direct&doc_number=000111929&local_base=AUT,1387079,"2016-03-05 21:59:12",7039,"2016-08-11 01:30:10",306140787
jo2003190678,oai:aleph-nkp.cz:AUT10-000190678,2012-06-30T22:29:54Z,"Remundová, Sabina,",1972-,NULL,NULL,"Narozena 1972. Herečka.",20030710152333.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000190678&local_base=AUT,1387079,"2016-03-05 22:17:34",7039,"2016-08-11 02:38:27",84153396
jo2005260010,oai:aleph-nkp.cz:AUT10-000260010,2014-11-14T07:14:56Z,"Žídková, Monika,",1977-,NULL,NULL,"Narozena 11. 6. 1977 v Kravařích u Opavy. Mgr., absolventka Ostravské univerzity, obor pedagogika pro 1. stupeň ZŠ. V r. 1995 zvolena Miss ČR a Miss Evropy. Podniká v oboru kosmetiky, moderátorka, též komunální politička, od roku 2014 starostka ve městě Kravařích.",20141114081409.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000260010&local_base=AUT,1387079,"2016-03-06 10:45:56",7039,"2016-08-11 03:41:03",84169993
jo2005274125,oai:aleph-nkp.cz:AUT10-000274125,2012-06-30T22:31:18Z,"Ježková, Jitka,",1978-,NULL,NULL,"Narozena 7. 6. 1978. Filmová a divadelní herečka, věnuje se též dabingu.",20050418114031.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000274125&local_base=AUT,1387079,"2016-03-05 22:34:22",7039,"2016-08-11 03:56:14",84174369
jo2008427156,oai:aleph-nkp.cz:AUT10-000427156,2014-01-21T07:03:56Z,"Tachecí, Barbora,",1963-,NULL,NULL,"Narozena 25. 1. 1963. Ing., ekonomka, televizní a rozhlasová redaktorka.",20140121080308.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000427156&local_base=AUT,1387079,"2016-03-06 10:21:21",7039,"2016-08-11 05:27:37",84197473
jo2008464761,oai:aleph-nkp.cz:AUT10-000464761,2012-10-26T00:01:16Z,"Schwarzová, Anna Magdalena,",1921-,NULL,NULL,"Narozena 14. 3. 1921 v Praze. Řeholnice Řádu bosých karmelitánek, od roku 1985 žijící v Krakově. Vězněna i za nacismu i za komunismu.",20121025074317.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000464761&local_base=AUT,1387079,"2016-03-06 00:08:36",7039,"2016-08-11 05:39:17",84199848
js20040216003,oai:aleph-nkp.cz:AUT10-000217993,2012-06-30T22:30:45Z,"Sokolová, Věra,",1970-,NULL,NULL,"Ph.D., vystudovala moderní evropské dějiny, feministickou teorii, působí jako odborná asistentka v Centru genderových studií na FHS a FF UK v Praze.",20040831154249.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000217993&local_base=AUT,1387079,"2016-03-05 22:27:38",7039,"2016-08-11 17:32:34",76004154
js20040308001,oai:aleph-nkp.cz:AUT10-000222478,2012-06-30T22:31:02Z,"Elsnerová, Andrea,",1977-,NULL,NULL,"Narozena 5.2.1977 v Zábřehu na Moravě. Herečka.",20040823120945.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000222478&local_base=AUT,1387079,"2016-03-05 22:30:59",7039,"2016-08-11 17:33:20",84231725
js20050404017,oai:aleph-nkp.cz:AUT10-000278759,2012-06-30T22:31:33Z,"Smejkalová, Kateřina,",1983-,NULL,NULL,"Narozena 25. 2. 1983 ve Šternberku. Česká Miss 2005.",20050415120549.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000278759&local_base=AUT,1387079,"2016-03-05 22:38:01",7039,"2016-08-11 17:42:22",84233286
js20050627027,oai:aleph-nkp.cz:AUT10-000293460,2014-04-14T10:43:28Z,"Seitlová, Jitka,",1954-,NULL,NULL,"Narozena 17. 4. 1954 v Přerově. Geoložka, senátorka Parlamentu ČR, zabývá se problematikou odpadového hospodářství.",20140414124235.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000293460&local_base=AUT,1387079,"2016-03-06 10:26:00",7039,"2016-08-11 17:53:30",84235732
js20050710034,oai:aleph-nkp.cz:AUT10-000295314,2012-06-30T22:32:25Z,"Špidlová, Viktorie,",1951-,NULL,NULL,"Narozena 13. 3. 1951 v Třeboni. Knihovnice, manželka politika.",20050906110222.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000295314&local_base=AUT,1387079,"2016-03-05 22:51:39",7039,"2016-08-11 17:57:44",84236754
js20050711006,oai:aleph-nkp.cz:AUT10-000295366,2013-01-30T06:36:52Z,"Benešová, Marie,",1948-,NULL,NULL,"Narozena 17. 4. 1948 v Praze. Mgr., právnička a politička.",20130130073612.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000295366&local_base=AUT,1387079,"2016-03-06 09:57:09",7039,"2016-08-11 17:58:02",84236796
js20050801010,oai:aleph-nkp.cz:AUT10-000297953,2012-06-30T22:32:33Z,"Hamplová, Jana,",1965-,NULL,NULL,"Narozena 18. 5. 1965. Mgr., advokátka a novinářka, zabývá právní problematikou samosprávy.",20110530102604.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000297953&local_base=AUT,1387079,"2016-03-05 22:53:27",7039,"2016-08-11 18:02:12",84237679
js20050815008,oai:aleph-nkp.cz:AUT10-000299348,2012-06-30T22:32:37Z,"Formánková, Vlasta,",1953-,NULL,NULL,"Narozena 26.7.1953 v Klatovech. JUDr., od r. 2005 soudkyně Ústavního soudu ČR.",20060823104336.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000299348&local_base=AUT,1387079,"2016-03-05 22:54:21",7039,"2016-08-11 18:03:13",84237916
js20050919016,oai:aleph-nkp.cz:AUT10-000305317,2012-06-30T22:30:50Z,"Borhyová, Lucie,",1978-,NULL,NULL,"Narozena 16.4.1978. Televizní moderátorka zpravodajství TV Nova.",20060320090909.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000305317&local_base=AUT,1387079,"2016-03-05 22:28:28",7039,"2016-08-11 18:08:05",84238776
js20050926003,oai:aleph-nkp.cz:AUT10-000306164,2012-06-30T22:30:53Z,"Boháčková, Jarmila,",1947-2005,NULL,NULL,"Narozena 18.7.1947 v Praze, zemřela 9.6.2005. Politička, poslankyně.",20060412082513.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000306164&local_base=AUT,1387079,"2016-03-05 22:29:00",7039,"2016-08-11 18:08:23",84238851
js20051017078,oai:aleph-nkp.cz:AUT10-000309759,2012-06-30T22:31:05Z,"Bérová, Dana,",1967-,NULL,NULL,"Narozena 25.4.1967. Ing., ministryně informatiky.",20060406154201.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000309759&local_base=AUT,1387079,"2016-03-05 22:31:48",7039,"2016-08-11 18:15:25",84240447
js20060120001,oai:aleph-nkp.cz:AUT10-000325931,2014-10-23T10:01:22Z,"Alasseur, Mariana,",1977-,NULL,NULL,"Narozena 11. 6. 1977 v Lanškrouně. Malířka, fotografka, perfomerka, autorka videoinstalací.",20141023120047.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000325931&local_base=AUT,1387079,"2016-03-06 10:43:28",7039,"2016-08-11 18:37:37",84244586
js20060317031,oai:aleph-nkp.cz:AUT10-000334802,2012-06-30T22:32:34Z,"Topolánková, Pavla,",1955-,NULL,NULL,"Narozena 7.5.1955 v Bohumíně. Kandidátka do senátu, manželka předsedy ODS Mirka Topolánka.",20061107170247.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000334802&local_base=AUT,1387079,"2016-03-05 22:53:44",7039,"2016-08-11 18:49:11",84247432
js20060324012,oai:aleph-nkp.cz:AUT10-000336026,2012-06-30T22:32:39Z,"Paukrtová, Soňa,",1950-,NULL,NULL,"Politička, senátorka, autorka článků v oboru.",20080228101422.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000336026&local_base=AUT,1387079,"2016-03-05 22:54:53",7039,"2016-08-11 18:49:37",84247552
js20060428016,oai:aleph-nkp.cz:AUT10-000341350,2012-06-30T22:33:02Z,"Dvořáková, Helena,",1979-,NULL,NULL,"Narozena 30. 1. 1979 v Brně. Herečka.",20061211111315.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000341350&local_base=AUT,1387079,"2016-03-05 22:59:47",7039,"2016-08-11 18:55:26",84249183
js20061124012,oai:aleph-nkp.cz:AUT10-000372104,2012-06-30T22:32:12Z,"Sedláčková, Andrea,",1967-,NULL,NULL,"Narozena 22.2.1967, Praha. Filmová scenáristka a režisérka, herečka.",20070712100318.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000372104&local_base=AUT,1387079,"2016-03-05 22:49:06",7039,"2016-08-11 19:32:22",84256366
js20070824006,oai:aleph-nkp.cz:AUT10-000410774,2014-04-28T05:54:58Z,"Slámová, Klára,",1977-,NULL,NULL,"Narozena 27. 8. 1977. JUDr., advokátka a politička.",20140428075356.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000410774&local_base=AUT,1387079,"2016-03-06 10:26:57",7039,"2016-08-11 20:14:51",84263544
js20080229003,oai:aleph-nkp.cz:AUT10-000443893,2013-05-27T10:20:14Z,"Doležalová, Klára,",1973-,NULL,NULL,"Narozena 24. 9. 1973 v Praze. Televizní moderátorka, herečka a podnikatelka.",20130527121926.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000443893&local_base=AUT,1387079,"2016-03-06 10:04:43",7039,"2016-08-11 20:40:23",84269749
js20080314013,oai:aleph-nkp.cz:AUT10-000445987,2012-06-30T22:35:12Z,"Němcová, Andrea,",1976-,NULL,NULL,"Narozena 29. 5. 1976 v Táboře. Socioložka, reportérka TV Nova, vedoucí publicistického pořadu Střepiny.",20120131144736.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000445987&local_base=AUT,1387079,"2016-03-05 23:29:13",7039,"2016-08-11 20:42:30",84270585
js2009504516,oai:aleph-nkp.cz:AUT10-000504516,2012-06-30T22:33:51Z,"Fink, Ida,",1921-2011,NULL,NULL,"Izraelská spisovatelka polského původu a autorka knih o holocaustu.",20111017094813.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000504516&local_base=AUT,1387079,"2016-03-05 23:10:43",7039,"2016-08-11 21:52:00",59098117
js20100323005,oai:aleph-nkp.cz:AUT10-000566281,2013-06-11T00:00:50Z,"Gerová, Eva,",1920-2013,NULL,NULL,"Narozena 4. 3.1920 v Praze, zemřela 5. 6. 2013 tamtéž. Filmová herečka, knihovnice.",20130610074546.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000566281&local_base=AUT,1387079,"2016-03-06 10:05:08",7039,"2016-08-11 22:03:44",120097205
js2016902421,oai:aleph-nkp.cz:AUT10-000902421,2016-02-11T08:31:43Z,"Savčenko, Nadìja Vìktorìvna,",1981-,"vojenské letectvo","vojenské letkyně","Ukrajinská vojenská pilotka.",20160211093051.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000902421&local_base=AUT,1387079,"2016-03-06 11:32:50",7039,"2016-08-12 01:53:41",160144647696703028125
jx20050217004,oai:aleph-nkp.cz:AUT10-000272585,2012-06-30T22:31:13Z,"Kahovcová, Vlasta,",1944-,NULL,NULL,"Narozena 7. 1. 1944 v Praze. Zpěvačka, výtvarnice.",20080728104150.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000272585&local_base=AUT,1387079,"2016-03-05 22:33:16",7039,"2016-08-12 02:55:34",84315777
jx20060418007,oai:aleph-nkp.cz:AUT10-000339661,2012-06-30T22:32:54Z,"Laščiaková, Darina,",1931-,NULL,NULL,"Slovenská zpěvačka lidových písní, autorka vzpomínek.",20080311125345.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000339661&local_base=AUT,1387079,"2016-03-05 22:57:52",7039,"2016-08-12 04:53:54",31145479
jx20060517001,oai:aleph-nkp.cz:AUT10-000343810,2012-06-30T22:33:12Z,"Gruntová, Jitka,",1945-,NULL,NULL,NULL,20060530134705.0,NULL,1387079,"2016-03-05 23:02:01",7039,"2016-08-12 04:59:42",NULL
kup19950000097256,oai:aleph-nkp.cz:AUT10-000237925,2012-06-30T22:31:58Z,"Svozilová, Naďa,",1935-,NULL,NULL,"Narozena 1935. Lingvistka, zabývá se jazykovědnou bohemistikou.",20060206134812.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000237925&local_base=AUT,1387079,"2016-03-05 22:45:35",7039,"2016-08-20 21:27:51",29828337
kv2008386914,oai:aleph-nkp.cz:AUT10-000386914,2013-06-21T00:00:59Z,"Podkonická, Dagmar,",1969-,NULL,NULL,"Narozena 16.6.1969. Herečka a zpěvačka, členka dívčí skupiny TRINY.",20130620073852.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000386914&local_base=AUT,1387079,"2016-03-06 10:05:54",7039,"2016-08-21 00:43:17",84509188
mzk2002143790,oai:aleph-nkp.cz:AUT10-000143790,2012-06-30T22:30:21Z,"Lehotská, Darina,",1922-1990,NULL,NULL,"Narozena 28.1.1922 v Kremnici, okr. Žiar nad Hronom, zemřela 12.2.1990 v Bratislavě. Slovenská pedagožka, historička.",20020916145005.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000143790&local_base=AUT,1387079,"2016-03-05 22:22:29",7039,"2016-08-22 03:41:55",54566710
mzk2003169995,oai:aleph-nkp.cz:AUT10-000169995,2012-06-30T22:28:32Z,"Ritschelová, Iva,",1964-,NULL,NULL,"Narozena 16.7.1964 ve Varnsdorfu. Doc., Ing. ekonomie, CSc., vysokoškolská pedagožka, práce z ekonomie životního prostředí.",20070219093539.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000169995&local_base=AUT,1387079,"2016-03-05 22:06:04",7039,"2016-08-22 04:33:55",84538953
mzk2003190827,oai:aleph-nkp.cz:AUT10-000190827,2012-06-30T22:29:55Z,"Maršálková, Helena,",1950-,NULL,NULL,"Narozena 2.1.1950 v Praze. Country zpěvačka, členka skupiny Pacifik.",20041202114240.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000190827&local_base=AUT,1387079,"2016-03-05 22:17:38",7039,"2016-08-22 05:09:49",84553068
mzk2003196548,oai:aleph-nkp.cz:AUT10-000196548,2012-06-30T22:30:18Z,"Norisová, Soňa,",1973-,NULL,NULL,"Slovenská muzikálová speváčka a herečka.",20031009095236.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000196548&local_base=AUT,1387079,"2016-03-05 22:21:51",7039,"2016-08-22 05:21:09",84557076
mzk2003202379,oai:aleph-nkp.cz:AUT10-000202379,2012-06-30T22:29:45Z,"Kostolányiová, Eva,",1942-1975,NULL,NULL,"Slovenská zpěvačka.",20040309082604.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000202379&local_base=AUT,1387079,"2016-03-05 22:15:59",7039,"2016-08-22 05:43:17",84561119
mzk2004235894,oai:aleph-nkp.cz:AUT10-000235894,2012-06-30T22:31:51Z,"Kocianová, Jana,",1946-,NULL,NULL,"Slovenská zpěvačka.",20040714131826.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000235894&local_base=AUT,1387079,"2016-03-05 22:43:22",7039,"2016-08-22 06:44:03",84579382
mzk2004236740,oai:aleph-nkp.cz:AUT10-000236740,2012-06-30T22:31:54Z,"Vlková, Gabriela Ivana,",1964-,NULL,NULL,"Narozena 1964. RNDr., autorka teologické literatury a výkladů Písma svatého.",20040712175139.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000236740&local_base=AUT,1387079,"2016-03-05 22:44:13",7039,"2016-08-22 06:46:36",27365651
mzk2004236741,oai:aleph-nkp.cz:AUT10-000236741,2012-06-30T22:31:54Z,"Škottová, Nina,",1946-,NULL,NULL,"Narozena 6.10.1946 v Prostějově. Doc., RNDr., CSc., autorka publikací z biochemie a farmakologie, též z historie Prostějovska.",20050530090835.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000236741&local_base=AUT,1387079,"2016-03-05 22:44:13",7039,"2016-08-22 06:46:38",84580234
mzk2005275069,oai:aleph-nkp.cz:AUT10-000275069,2012-06-30T22:31:21Z,"Kyselková, Marie,",1935-,NULL,NULL,"Narozena 20.8.1935 v Brně. Divadelní a filmová herečka proslavila se rolí princezny se zlatou hvězdou na čele.",20080107152854.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000275069&local_base=AUT,1387079,"2016-03-05 22:35:09",7039,"2016-08-22 08:33:40",84613909
mzk2006323130,oai:aleph-nkp.cz:AUT10-000323130,2015-09-14T07:37:15Z,"Erbenová, Michaela,",1968-,finance,ekonomky,"Narozena 24. 8. 1968 v Praze. Ing., Ph.D., ekonomka, práce z oboru veřejných financí a trhu práce.",20150914093619.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000323130&local_base=AUT,1387079,"2016-03-06 11:21:40",7039,"2016-08-22 10:33:09",84656532
mzk2006354064,oai:aleph-nkp.cz:AUT10-000354064,2012-06-30T22:31:03Z,"Janáčková, Liana,",1953-,NULL,NULL,"Narozena 17.12.1953 v Ostravě. Ing. arch., práce z oboru, též regionální publicistika, politička.",20090126152341.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000354064&local_base=AUT,1387079,"2016-03-05 22:31:13",7040,"2016-08-24 00:00:00",84676851
mzk2006354144,oai:aleph-nkp.cz:AUT10-000354144,2012-06-30T22:31:03Z,"Čurdová, Anna,",1962-,NULL,NULL,"Narozena 19. 4.1962 v Hořicích v Podkrkonoší. Pedagožka, politička ČSSD, funkce na úrovni okresu a kraje, práce o diskriminaci žen.",20080213071820.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000354144&local_base=AUT,1387079,"2016-03-05 22:31:11",7040,"2016-08-24 00:00:00",84677414
mzk2007385870,oai:aleph-nkp.cz:AUT10-000385870,2012-06-30T22:33:00Z,"Jurásková, Dana,",1961-,NULL,NULL,"Narozena 21. 9. 1961 v Uherském Hradišti. Mgr., zdravotní sestra, práce o ošetřovatelství, pečovatelství a hospitalizaci pacienta.",20070302132821.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000385870&local_base=AUT,1387079,"2016-03-05 22:59:27",7040,"2016-08-24 00:00:00",84699754
mzk2009495815,oai:aleph-nkp.cz:AUT10-000495815,2012-06-30T22:35:17Z,"Šimáčková, Kateřina,",1966-,NULL,NULL,"Narozena 1966 v Brně. JUDr., Ph.D., práce z ústavního práva, politologie, též publicistika o lidských právech.",20090202145852.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000495815&local_base=AUT,1387079,"2016-03-05 23:30:21",7040,"2016-08-24 00:00:00",38582382
mzk2010565306,oai:aleph-nkp.cz:AUT10-000565306,2012-06-30T22:34:40Z,"Čobejová, Michaela,",1970-,NULL,NULL,"Slovenská herečka.",20100317115508.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000565306&local_base=AUT,1387079,"2016-03-05 23:21:56",7040,"2016-08-24 00:00:00",120102834
nlk19990073902,oai:aleph-nkp.cz:AUT10-000076778,2012-06-30T22:28:30Z,"Strunecká, Anna,",1944-,NULL,NULL,"Nar. 24. 1. 1944 v Dolních Měcholupech. RNDr., DrSc. biologických věd, prof. (1989) fyziologie živočichů. Studuje fosfolipidy.",19991215000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000076778&local_base=AUT,1387079,"2016-03-05 22:05:50",7040,"2016-08-24 09:22:41",84787710
nlk20020105684,oai:aleph-nkp.cz:AUT10-000103372,2013-06-17T12:44:59Z,"Mihaličková, Monika,",1973-,NULL,NULL,"Narozena 24. 11. 1973 v Pardubicích. Mgr., psycholožka, politička, specializace na problematiku romské menšiny.",20130617144430.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000103372&local_base=AUT,1387079,"2016-03-06 10:05:36",7040,"2016-08-24 13:32:03",250557843
nlk20040157779,oai:aleph-nkp.cz:AUT10-000267572,2012-06-30T22:30:57Z,"Filipiová, Daniela,",1957-,NULL,NULL,"Narozena 9.8.1957 v Praze. Architektka. Publikace systematicky zaměřené na odstraňování architektonických bariér.",20050120114653.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000267572&local_base=AUT,1387079,"2016-03-05 22:29:49",7040,"2016-08-24 09:53:35",84864213
ola200201106,oai:aleph-nkp.cz:AUT10-000096716,2012-06-30T22:29:45Z,"Břežková, Jana,",1943-,NULL,NULL,"Narozena 06.09.1943 Ostrava, divadelní herečka, filmová herečka.",20020114000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000096716&local_base=AUT,1387079,"2016-03-05 22:15:57",7040,"2016-08-24 09:45:32",84909835
ola200202388,oai:aleph-nkp.cz:AUT10-000097118,2012-06-30T22:29:46Z,"Blehárová, Helena,",1943-,NULL,NULL,"Narozena 28.06.1943 Žilina, okr. Žilina, zpěvačka.",20020114000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000097118&local_base=AUT,1387079,"2016-03-05 22:16:15",7040,"2016-08-24 09:57:30",84913629
ola200202570,oai:aleph-nkp.cz:AUT10-000097168,2012-06-30T22:29:46Z,"Nerušilová, Věra,",1935-,NULL,NULL,"Narozena 21.04.1935 Zlín, zpěvačka.",20020114000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000097168&local_base=AUT,1387079,"2016-03-05 22:16:06",7040,"2016-08-24 10:00:59",84914507
ola200202606,oai:aleph-nkp.cz:AUT10-000097183,2012-06-30T22:29:46Z,"Prachařová, Vlaďka,",1944-,NULL,NULL,"Narozena 23.03.1944 Brno, zpěvačka.",20020114000000.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000097183&local_base=AUT,1387079,"2016-03-05 22:16:06",7040,"2016-08-24 10:01:23",84914645
ola200202672,oai:aleph-nkp.cz:AUT10-000098976,2012-06-30T22:29:51Z,"Geprtová, Libuše,",1941-2005,NULL,NULL,"Narozena 21.12.1941 Kolín, zemřela 18.11. 2005.Činoherní herečka, filmová herečka.",20060102084059.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000098976&local_base=AUT,1387079,"2016-03-05 22:16:59",7040,"2016-08-24 10:02:34",84915009
ola200203027,oai:aleph-nkp.cz:AUT10-000097239,2012-06-30T22:29:46Z,"Domanínská, Libuše,",1924-,NULL,NULL,NULL,20020211000000.0,NULL,1387079,"2016-03-05 22:16:10",7040,"2016-08-24 10:07:08",NULL
ola2002111885,oai:aleph-nkp.cz:AUT10-000111885,2012-06-30T22:27:44Z,"Rozehnalová, Naděžda,",1955-,NULL,NULL,"Narozena 15.9.1955 v Kroměříži. Doc., JUDr., Csc. Právník, vysokoškolský pedagog. Publikace z oboru.",20020619144529,http://aleph.nkp.cz/F/?func=direct&doc_number=000111885&local_base=AUT,1387079,"2016-03-05 21:59:11",7040,"2016-08-24 11:56:40",31483910
ola2002113896,oai:aleph-nkp.cz:AUT10-000113896,2012-06-30T22:27:52Z,"Čeretková-Gállová, Marína,",1931-,NULL,NULL,"Narozena 26.9.1931 ve Zbehoch. Slovenská prozaička, redaktorka Čsl. rozhlasu, autorka rozhlasových her, pohádek a románů pro ženy.",20020911110555.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000113896&local_base=AUT,1387079,"2016-03-05 22:00:51",7040,"2016-08-24 12:14:16",15833999
ola2002139618,oai:aleph-nkp.cz:AUT10-000139618,2012-06-30T22:30:06Z,"Brodská, Tereza,",1968-,NULL,NULL,"Narozena 7.5.1968 v Praze. Herečka.",20020711163623.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000139618&local_base=AUT,1387079,"2016-03-05 22:19:21",7040,"2016-08-24 12:17:29",84953321
ola2002139952,oai:aleph-nkp.cz:AUT10-000139952,2012-06-30T22:30:07Z,"Lojdová, Kateřina,",1977-,NULL,NULL,"Narozena v roce 1977 v Praze. Absolventka hudebně dramatického oboru pražské konzervatoře. Herečka, zpěvačka.",20020725154704.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000139952&local_base=AUT,1387079,"2016-03-05 22:19:38",7040,"2016-08-24 12:23:31",84954005
ola2002140000,oai:aleph-nkp.cz:AUT10-000140000,2012-06-30T22:30:07Z,"Cibulková, Vilma,",1963-,NULL,NULL,"Narozena 26.3.1963 v Ostrově nad Ohří. Herečka.",20020724153646.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000140000&local_base=AUT,1387079,"2016-03-05 22:19:40",7040,"2016-08-24 12:24:15",84954242
ola2002142385,oai:aleph-nkp.cz:AUT10-000142385,2012-06-30T22:30:16Z,"Syslová, Dana,",1945-,NULL,NULL,"Narozena 11.11.1945 v Praze. Herečka, absolventka DAMU.",20020805181018.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000142385&local_base=AUT,1387079,"2016-03-05 22:21:23",7040,"2016-08-24 12:32:13",84955258
ola2002146873,oai:aleph-nkp.cz:AUT10-000146873,2012-06-30T22:30:33Z,"Remundová, Theodora,",1974-,NULL,NULL,"Narozena 28.1.1974. Herečka, absolventka FAMU - obor dokumentární režie.",20021009075638.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000146873&local_base=AUT,1387079,"2016-03-05 22:24:58",7040,"2016-08-24 12:52:08",84959643
ola2002147015,oai:aleph-nkp.cz:AUT10-000147015,2012-06-30T22:30:33Z,"Bebarová, Tereza,",1975-,NULL,NULL,"Narozena 8.7.1975 v Bohumíně. Herečka, zpěvačka (muzikály).",20020927152233.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000147015&local_base=AUT,1387079,"2016-03-05 22:25:05",7040,"2016-08-24 12:57:36",84960359
